Series Name,Series Code,Country Name,Country Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
GDP (current LCU),NY.GDP.MKTP.CN,Cyprus,CYP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,439110600,570502000,722909300,865406600,1076077200,1299049700,1496734900,1751145600,1942167300,2285083700,2532489200,2735300000,3041652200,3410197700,3856142800,4366672700,4569996300,5301619400,5595157100,6237591300,7678312000,7979499000,8373437000,9059778000,9731561000,10594981000,11416891000,11877037000,12845288000,13856442000,14822306000,16000018000,17511579000,19009576000,18675493000,19461127000,19858075000,19495372000,18040346000,17482799000,17944153000,19013816000,20312442000,21675095000,23176226000,21894897000,24018852000
GDP (current LCU),NY.GDP.MKTP.CN,Czechia,CZE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,731206852000,880180896000,983937724000,1191388325000,1377368118000,1596306000000,1829255000000,1971024000000,2156624000000,2252983000000,2386289000000,2579126000000,2690982000000,2823452000000,3079207000000,3285601000000,3530881000000,3859533000000,4042860000000,3954320000000,3992870000000,4062323000000,4088912000000,4142811000000,4345766000000,4625378000000,4796873000000,5110743000000,5410761000000,5791498000000,5709131000000,6108428000000
GDP (current LCU),NY.GDP.MKTP.CN,Denmark,DNK,..,..,..,..,..,..,82414195000,90845930000,101291804000,115611767000,128065932000,141736366000,161448778000,185904926000,208204495000,232574033000,269461270000,298865341000,332877424000,370196799000,400867639000,440780420000,503383987000,554596533000,612129296000,663955253000,712645248000,748427484000,777843987000,821733896000,855557153000,890550722000,923014182000,928466126000,993286477000,1036482553000,1088023687000,1146129390000,1185987558000,1241520747000,1326911504000,1371526218000,1410271027000,1436751240000,1506000798000,1585984170000,1682260207000,1738845296000,1801469912000,1722142505000,1810925601000,1846853613000,1895002254000,1929677034000,1981164991000,2036356221000,2107808218000,2192960002000,2253316249000,2310954835000,2323919331000,2504177717000
GDP (current LCU),NY.GDP.MKTP.CN,Estonia,EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2861638000,3679970000,4573002000,5100431000,5406892000,6171645000,6987069000,7822580000,8744426000,9777459000,11343270000,13568930000,16401334000,16618064000,14131856000,14741103000,16677256000,17916682000,18910784000,20048226000,20631362000,21747910000,23833614000,25932176000,27764725000,27464982000,31444913000
GDP (current LCU),NY.GDP.MKTP.CN,Finland,FIN,2811619072,3187045376,3412509440,3706011904,4180024576,4622794752,4956040704,5436308992,6232452096,7113830912,8022950000,8816788000,10281898000,12514888000,15771547000,18234712000,20698999000,22702814000,25107391000,29129189000,33657000000,38067000000,42803000000,47752000000,53460000000,58245000000,62693000000,67716000000,76723000000,85891000000,90959000000,86899000000,84782000000,85708000000,90749000000,98549000000,102083000000,110807000000,120474000000,126916000000,136442000000,144628000000,148486000000,151749000000,158758000000,164687000000,172897000000,187072000000,194265000000,181747000000,188143000000,197998000000,201037000000,204321000000,206897000000,211385000000,217518000000,226301000000,233462000000,239858000000,238043000000,251367000000
GDP (current LCU),NY.GDP.MKTP.CN,France,FRA,46834000000,50775000000,56906000000,63794000000,70755000000,76422000000,82826000000,89545000000,97683000000,112366000000,125698000000,140192000000,156487000000,179495000000,209367000000,235876000000,272612000000,306807000000,348615000000,398210000000,451770000000,509985000000,585989000000,650512000000,707030000000,757689000000,814596000000,855983000000,925215000000,997121000000,1053546000000,1091705000000,1130983000000,1142119000000,1179867000000,1218273000000,1252266000000,1292777000000,1351896000000,1400999000000,1478585000000,1538200000000,1587829000000,1630666000000,1704019000000,1765905000000,1848151000000,1941360000000,1992380000000,1936422000000,1995289000000,2058369000000,2088804000000,2117189000000,2149765000000,2198432000000,2234129000000,2297242000000,2363306000000,2437635000000,2310469000000,2500870000000
GDP (current LCU),NY.GDP.MKTP.CN,Germany,DEU,..,..,..,..,..,..,..,..,..,..,403898488000,448298200000,488766454000,544378101000,589181040000,617171675000,669131883000,712971558000,760462673000,825908565000,883200322000,924945460000,963498388000,1006128384000,1055109196000,1102611512000,1161661784000,1193023841000,1258167313000,1344827397000,1463577584000,1585800000000,1702060000000,1750890000000,1829550000000,1894610000000,1921380000000,1961150000000,2014420000000,2059480000000,2109090000000,2172540000000,2198120000000,2211570000000,2262520000000,2288310000000,2385080000000,2499550000000,2546490000000,2445730000000,2564400000000,2693560000000,2745310000000,2811350000000,2927430000000,3026180000000,3134740000000,3267160000000,3365450000000,3473260000000,3405430000000,3601750000000
GDP (current LCU),NY.GDP.MKTP.CN,Greece,GRC,381674500,436807100,458962400,519026700,587205300,676961500,756406600,816634000,888394100,1022655100,1156308000,1284074000,1485925000,1942028000,2230915000,2684285000,3339584000,3910651000,4772328000,5922180000,7109391000,8511542000,10705126000,12772421000,15885024000,19381791000,23160737000,26090403000,31747570000,37731966000,45538936000,56241115000,65016082000,73206735000,83020483000,93063601000,103036643000,114712185000,125262554000,133788728000,141247276000,152193838000,163460764000,178904903000,193715824000,199242312000,217861568000,232694593000,241990390000,237534181000,224124030000,203308218000,188380636000,179884380000,177235976000,176368863000,174494176000,176903369000,179557676000,183351218000,165405918000,181674606000
GDP (current LCU),NY.GDP.MKTP.CN,Greenland,GRL,..,..,..,..,..,..,..,..,..,..,521400200,656983900,737328900,847860100,1035639000,1213543600,1455517600,1694519500,1963137200,2213000000,2683000000,3104000000,3353000000,3806000000,3929000000,4375000000,4879000000,5386000000,6049000000,6797000000,6306000000,6502000000,6265000000,6012000000,6398000000,6773000000,6944000000,7081000000,7705000000,7894000000,8633000000,9040000000,9230000000,10268600000,10918700000,11093100000,11971500000,12247300000,12740700000,13562800000,14078000000,14412100000,15116500000,15079500000,15951000000,16813800000,18223700000,18828900000,19296100000,19970400000,20123600000,..
GDP (current LCU),NY.GDP.MKTP.CN,Hungary,HUN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2597308031000,3059263140000,3688852139000,4537754652000,5836483000000,7122305000000,8834560000000,10442818000000,11637546000000,13324052000000,15398700000000,17433859000000,19130011000000,21110059000000,22594966000000,24345409000000,25741898000000,27249944000000,26520776000000,27485093000000,28538202000000,28996631000000,30351903000000,32804707000000,34965213000000,36206666000000,39274757000000,43386436000000,47664925000000,48411546000000,55125561000000
GDP (current LCU),NY.GDP.MKTP.CN,Ireland,IRL,879443520,946867776,1025019008,1102334336,1254596480,1335812224,1407611520,1537325184,1734561280,2003583488,2325921000,2660267000,3212102000,3877492000,4288785000,5443706000,6680024000,8187667000,9699903000,11365315000,13438000000,16306713000,19211314000,21216671000,23552928000,25538905000,27095070000,28981691000,31483709000,35153676000,37851934000,39277360000,41732005000,45073789000,48475910000,54758740000,60147568000,69400729000,80430814000,92790527000,108495289000,122089174000,135997894000,145576854000,156259951000,170306765000,184916243000,197069396000,187282983000,169519713000,167391394000,171703172000,175615418000,179457588000,195085247000,262975914000,270205336000,297763216000,326631278000,356704595000,372836397000,426283436000
GDP (current LCU),NY.GDP.MKTP.CN,Iceland,ISL,89909544,101765752,122514104,146226512,186735216,225188832,270424128,274374816,294918368,364944192,463500000,589821000,741077000,1040497000,1514433000,2162367000,3041307000,4392062000,6809812000,10061212000,16222697000,25234109000,39606649000,68713951000,90784746000,123861150000,163990251000,213510459000,262670833000,323573572000,377022536000,407648521000,407481467000,420396011000,446906970000,460839956000,493834471000,536722360000,603407606000,649719107000,709561315000,802276656000,854139932000,876732708000,970421488000,1061428264000,1225716056000,1386951246000,1589625135000,1626390727000,1680966939000,1765008670000,1845159750000,1970145725000,2086359608000,2310847787000,2512054819000,2641959405000,2844409659000,3043848282000,2937929996000,3251222034000
GDP (current LCU),NY.GDP.MKTP.CN,Italy,ITA,13014645760,14474595328,16263192576,18628194304,20392112128,21942366208,23774728192,26188599296,28386482176,31337662464,36604008000,39945026000,43752324000,52840658000,67033712000,76779041000,96605958000,117386640000,138090063000,168926870000,211090672000,252865644000,298449943000,347522438000,397339289000,445931669000,493033453000,539344368000,599339541000,658049420000,730940578000,798453254000,840282887000,865491428000,915427658000,988243200000,1045872700000,1092357300000,1138856100000,1175149500000,1241512900000,1304136800000,1350258900000,1394693200000,1452319000000,1493635300000,1552686800000,1614839800000,1637699400000,1577255900000,1611279400000,1648755800000,1624358700000,1612751300000,1627405600000,1655355000000,1695786800000,1736592800000,1771391200000,1796648500000,1660621400000,1782050400000
GDP (current LCU),NY.GDP.MKTP.CN,Latvia,LVA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4059337000,4682205000,5395984000,6014655000,6272632000,6868490000,7470967000,8406365000,9571793000,11096723000,13662280000,17199979000,22703836000,24527909000,19000008000,18087980000,19763840000,21924455000,22749010000,23625802000,24572126000,25371324000,26984433000,29153556000,30678645000,30294045000,33695902000
GDP (current LCU),NY.GDP.MKTP.CN,Lithuania,LTU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7760934000,9711149000,11722435000,13021016000,12710580000,13351454000,14177014000,15182389000,16649996000,18219669000,20979923000,24053291000,29011219000,32660067000,26897015000,28033833000,31317168000,33410163000,35039541000,36581311000,37345698000,38889862000,42276297000,45515226000,48908224000,49769582000,56179075000
GDP (current LCU),NY.GDP.MKTP.CN,Luxembourg,LUX,872493120,872765760,919076992,980593152,1119436032,1142294272,1200350208,1208136064,1321826688,1530592512,1806904000,1839994000,2074942000,2521662000,3074120000,2847543000,3276372000,3366812000,3683764000,4009743000,4363757000,4651394000,5212584000,5734446000,6357615000,6737198000,7403628000,7700995000,8584660000,9804800000,10585952000,11710667000,12368406000,13657727000,14681872000,15239441000,16037154000,17349210000,18131018000,20547759000,22986027000,23879889000,25011094000,26227287000,28189387000,30280986000,34175045000,37641903000,40009559000,39050743000,42402715000,44323466000,46526238000,49094489000,51791322000,54142304000,56208068000,58168784000,60121164000,62373588000,64780987000,72295028000
GDP (current LCU),NY.GDP.MKTP.CN,Netherlands,NLD,21169567744,22349805568,24060491776,26104293376,30717179904,34497335296,37563596800,41210945536,45695545344,55910316500,62693180000,71148280000,79674630000,91137378000,106428240000,115046353000,130980631000,141458822000,153023049000,163553060000,176066218000,185849174000,192029644000,198727223000,209536839000,216804424000,223318478000,225246569000,234907535000,248597412000,263036502000,277851278000,289644372000,297972083000,313123682000,329547000000,344625000000,369046000000,394295000000,419459000000,452007000000,481881000000,501137000000,512810000000,529286000000,550883000000,584546000000,619170000000,647198000000,624842000000,639187000000,650359000000,652966000000,660463000000,671560000000,690008000000,708337000000,738146000000,773987000000,813055000000,796530000000,856356000000
GDP (current LCU),NY.GDP.MKTP.CN,Norway,NOR,37633208320,41052958720,44219985920,47450767360,52180824064,57562030080,62117597184,67960717312,72570986496,79021924352,91530000000,102897000000,114362000000,129928000000,150379000000,171849000000,196119000000,220968000000,243888000000,269067000000,318279000000,365013000000,404325000000,449657000000,506486000000,562402000000,581913000000,634875000000,664084000000,708635000000,749860000000,790087000000,813093000000,855400000000,897243000000,963138000000,1054672000000,1141340000000,1163178000000,1265689000000,1507283000000,1564306000000,1561026000000,1620364000000,1783020000000,1989987000000,2216317000000,2350173000000,2607090000000,2428481000000,2591479000000,2792683000000,2964053000000,3071224000000,3140814000000,3111168000000,3098148000000,3295382000000,3553900000000,3563484000000,3410399000000,4141882000000
GDP (current LCU),NY.GDP.MKTP.CN,Poland,POL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,62678860800,90485640500,128590833800,174274822900,251822867900,345060000000,431897000000,522582000000,607103000000,674530000000,748483000000,781548000000,812214000000,847152000000,933091000000,990530000000,1069431000000,1187508000000,1285571000000,1372025000000,1434368000000,1553641000000,1612739000000,1630126000000,1700552000000,1798471000000,1853205000000,1982794000000,2126506000000,2288492000000,2337672000000,2623948000000
GDP (current LCU),NY.GDP.MKTP.CN,Portugal,PRT,453971392,485862016,521504384,555271040,602168576,672202944,736437184,823175808,911229184,999388928,1162721000,1302027000,1516157000,1845576000,2218820000,2466820000,3066191000,4092805000,5148485000,6495968000,8214261000,9817024000,12101202000,15052631000,18414161000,23045725000,28908317000,33858142000,40457326000,47590600000,55973426000,64310655000,72452519000,76207322000,82542195000,89028557000,94351591000,102330960000,111353381000,119603305000,128414445000,135775009000,142554263000,146067858000,152248388000,158552704000,166260469000,175483401000,179102781000,175416437000,179610779000,176096171000,168295569000,170492269000,173053691000,179713159000,186489811000,195947210000,205184124000,214374620000,200518859000,214470702000
GDP (current LCU),NY.GDP.MKTP.CN,Romania,ROU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,62370000,72740000,76870000,81610000,81750000,83860000,84510000,85700000,80000000,85790000,220390000,602920000,2003580000,4977319900,7610600000,11387700000,25500100000,37007700000,55126400000,80873100000,117391400000,152271500000,191917600000,244688300000,286861900000,342762600000,425691100000,539834600000,530894400000,540336300000,587203300000,621268700000,631602900000,668876400000,712543600000,752116400000,851619700000,959058600000,1063794600000,1066780500000,1181917900000
GDP (current LCU),NY.GDP.MKTP.CN,Slovak Republic,SVK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10039837000,11544784000,11976483000,14105354000,16995339000,19767712000,22032854000,24456111000,26688279000,28583546000,31661067000,34365528000,37329500000,41479498000,46175205000,50485664000,56361425000,63163352000,68590534000,64095519000,68764947000,71785846000,73649257000,74492793000,76354524000,80126048000,81265197000,84669877000,89874693000,94437483000,93413756000,98522981000
GDP (current LCU),NY.GDP.MKTP.CN,Slovenia,SVN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10560810000,12147285000,13836531000,15351768000,17226585000,18853122000,21147702000,23548615000,25613283000,27628189000,29113563000,31470341000,35073456000,37925698000,36254927000,36363909000,37058569000,36253272000,36454333000,37634292000,38852641000,40443217000,43011339000,45876350000,48533118000,47020647000,52208068000
GDP (current LCU),NY.GDP.MKTP.CN,Spain,ESP,4353296384,4988749312,5819676672,6878552576,7696745472,8927539200,10357023744,11729186816,13242030080,15161791488,17245753000,19463608000,22842852000,27539562000,33724898000,39598081000,47651739000,60463095000,74004336000,86570429000,100299224000,112538099000,129416657000,147359922000,166285832000,184770920000,211536949000,236542843000,263349903000,295099646000,328695793000,360440276000,388202626000,401630354000,427155977000,460588000000,489203000000,519268000000,555993000000,595723000000,647851000000,700993000000,749552000000,802266000000,859437000000,927357000000,1003823000000,1075539000000,1109541000000,1069323000000,1072709000000,1063763000000,1031104000000,1020677000000,1032608000000,1078092000000,1114420000000,1162492000000,1203859000000,1245513000000,1117989000000,1206842000000
GDP (current LCU),NY.GDP.MKTP.CN,Sweden,SWE,81853557400,89044845000,96569614200,104524041700,116564926900,128272330500,139529167800,151450877800,160715188000,174534294000,197059873000,213065276000,233139224000,259439311000,293059617000,344156748000,389252248000,423371109000,471922764000,528969879000,600992612000,656656843000,718607292000,805155574000,903291831000,981907505000,1072087964000,1160354311000,1268248752000,1405090996000,1549815256000,1658400085000,1655829313000,1657501000000,1767223000000,1906773000000,1956434000000,2047269000000,2152905000000,2264494000000,2408151000000,2503731000000,2598336000000,2703551000000,2830194000000,2931085000000,3121668000000,3320278000000,3412253000000,3341167000000,3573581000000,3727905000000,3743086000000,3822671000000,3992730000000,4260470000000,4415031000000,4625094000000,4828306000000,5049619000000,5038538000000,5451813000000
GDP (current LCU),NY.GDP.MKTP.CN,Switzerland,CHE,41642496000,46846156800,51950571520,57126662144,63322750976,67110535168,72066473984,77576192000,82835611648,89754304512,..,..,..,..,..,..,..,..,..,..,205542880000,220656647000,233768963000,240831333000,257403422000,272919042000,286427521000,297351115000,315665825000,340726640000,369198757000,385605029000,393625509000,402258170000,412190663000,417228341000,420368494000,427826113000,439954879000,447465787000,471540038000,483636918000,482077197000,487606519000,502265680000,520848315000,553721552000,589085155000,614407719000,603039074000,624545119000,635738744000,643645589000,654611669000,665618374000,668006382000,677848331000,684558467000,709521556000,716878590000,694661736000,731661670000
GDP (current LCU),NY.GDP.MKTP.CN,United Kingdom,GBR,26155000000,27765000000,29017000000,30915000000,33717000000,36366000000,38776000000,40960000000,44900000000,48527000000,54451000000,60860000000,68054000000,78594000000,88183000000,109274000000,129450000000,150816000000,175163000000,207293000000,243097000000,269085000000,294814000000,323001000000,346946000000,381251000000,410311000000,455965000000,511671000000,566512000000,615673000000,647966000000,672170000000,707734000000,745196000000,853077000000,911258000000,953952000000,999326000000,1044150000000,1101143000000,1145323000000,1191515000000,1259675000000,1323420000000,1399643000000,1472837000000,1545792000000,1594737000000,1551882000000,1612381000000,1664211000000,1713241000000,1782296000000,1862827000000,1920998000000,1999461000000,2085008000000,2157410000000,2238348000000,2109594000000,2276715000000
GDP (current LCU),NY.GDP.MKTP.CN,Malta,MLT,..,..,..,..,..,..,..,..,..,..,243350600,250901100,262301100,296906700,337694900,425402300,522816000,615376500,712482200,836086200,1005944800,1120117200,1185137400,1174281500,1183253700,1221570400,1313671500,1409404200,1556408800,1719859000,1885665200,2070781200,2244977100,2412523300,2639641300,2846600000,3010600000,3346800000,3581800000,3861000000,4412400000,4565500000,4740900000,4823500000,4910400000,5152100000,5403000000,5790300000,6206000000,6259600000,6815800000,6924600000,7364500000,7944300000,8751100000,9996700000,10541100000,11940800000,12955000000,14047900000,13073900000,14681300000
GDP (constant LCU),NY.GDP.MKTP.KN,Austria,AUT,76547968557.5349,80787179223.7164,82926969134.2714,86358709014.3338,91647621837.6208,94837119385.7531,100188646598.812,103202368976.428,107817901715.963,114584410008.901,121827454000,128058890000,136008608000,142660021000,148283876000,147744515000,154508917000,162357940000,162015927000,170694634000,173650187000,173399619000,176887127000,182146137000,182239532000,186793112000,191091956000,193685395000,200069033000,207845866000,216878102000,224342239000,229038899000,230245497000,235776268000,242066740000,247754180000,252941160000,262000060000,271317650000,280476580000,284030690000,288721610000,291439840000,299411070000,306130050000,316703910000,328508780000,333306400000,320758820000,326651460000,336198820000,338486470000,338572800000,340811690000,344269230000,351118250000,359048510000,367756820000,373337120000,349242060000,365156500000
GDP (constant LCU),NY.GDP.MKTP.KN,Belgium,BEL,96808106841.284,101627623959.31,106924459286.442,111577367250.012,119339452923.469,123588724896.824,127489055263.832,132420519262.653,137974407490.557,147121834475.925,155335438000,161526840000,170080663000,180934704000,189194840000,185475380000,195959832000,197186844000,202790690000,207538168000,216761276000,216155898000,217441997000,218120074000,223499750000,227191503000,231332663000,236668720000,247847078000,256445307000,264491028000,269339345000,273462001000,270831643000,279571303000,286238400000,290020900000,301023300000,306928800000,317802500000,329614200000,333238700000,338926700000,342444700000,354674100000,362908700000,372171400000,385855700000,387580200000,379748200000,390625300000,397244500000,400181000000,402018800000,408364800000,416701400000,421979700000,428814000000,436502400000,446283800000,422356800000,448263600000
GDP (constant LCU),NY.GDP.MKTP.KN,Bulgaria,BGR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,53604185026,56230876856,57543623559,59517545881,61539025772,63190389061,65849189137,69836037406,77479376650,74930396531,68098709720,62347531800,57813377400,56957615200,57993111100,59652429000,62757573000,53899102000,55941404000,51244513000,53595214000,55644536000,58911945000,61997255000,66033540000,70693097000,75502058000,80526257000,85462162000,82601622000,83875175000,85637565000,86284069000,85800452000,86630030000,89599755000,92323431000,94873562000,97420690000,101354676000,97342435000,104774150000
GDP (constant LCU),NY.GDP.MKTP.KN,Croatia,HRV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,228971104855.726,243289098319.728,258307793960.04,264313833917.701,262341646899.344,269855287296.98,278152602361.755,294184025364.589,310551647700.084,323452410884.808,337240743818.918,353721490118.502,371411499528.658,378846652708.379,351594528022.75,347291786329.043,346990983788.604,338900328108.487,337552088846.062,336102773219.57,344580267512.789,356845117938.276,369022342763.888,379357463687.526,392335303500.322,358671588667.269,405557873733.405
GDP (constant LCU),NY.GDP.MKTP.KN,Cyprus,CYP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2785760735.5,3350331145.8,3898512359.7,4201715391,4617919224.3,4883599417.4,5006519538.6,5307997575.5,5604299644.9,6095118288.7,6392714924.3,6629497907.2,7097888562,7711627217.6,8324503048,8940849212.6,9006966900,9853621700,9922597100,10508030200,11386761000,11528934000,11833401000,12556522000,13184092000,13970564000,14522759000,15063435000,15458592000,16235594000,17023508000,17825967000,18734747000,19417968000,19026645000,19461127000,19542224000,18868529000,17625568000,17312527000,17904429000,19081391000,20175418000,21314897000,22493489000,21509967000,22937998000
GDP (constant LCU),NY.GDP.MKTP.KN,Czechia,CZE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2955344316000,2612082778000,2598851472000,2600460272000,2676115708000,2850085000000,2971653000000,2956250000000,2945709000000,2986482000000,3105972000000,3200486000000,3250729000000,3367225000000,3529332000000,3762325000000,4016919000000,4240675000000,4354597000000,4151789000000,4252881000000,4327747000000,4293774000000,4291803000000,4388888000000,4625378000000,4742737000000,4987876000000,5148490000000,5304483000000,5012579000000,5190236000000
GDP (constant LCU),NY.GDP.MKTP.KN,Denmark,DNK,557908936579.66,593497013010.332,627129433338.021,631124380994.317,689629221169.249,721043589465.802,740806746100,781776100200,825188725700,878902309500,892936989000,919769706000,955911002000,995035924000,983867698000,969536239000,1026977443000,1046184910000,1069476214000,1110855441000,1105490161000,1098126224000,1138587486000,1168146036000,1216812611000,1265530768000,1327594654000,1330970280000,1330789252000,1339375337000,1359134395000,1378075754000,1405044789000,1405194955000,1480126452000,1524938572000,1569163312000,1620332004000,1656273540000,1705100851000,1768988637000,1783550120000,1791867627000,1798856960000,1846854408000,1890008771000,1963964965000,1981822099000,1971674838000,1874933671000,1910013514000,1935546150000,1939930158000,1958036321000,1989744640000,2036356221000,2102455468000,2161781218000,2204790662000,2237718923000,2193085212000,2299575017000
GDP (constant LCU),NY.GDP.MKTP.KN,Estonia,EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9241911000,9698740000,10964427000,11440264000,11391640000,12540787000,13293695000,14193860000,15272631000,16311782000,17865712000,19610403000,21096703000,20014020000,17086158000,17503789000,18775104000,19381202000,19663863000,20256014000,20631362000,21282398000,22515084000,23367100000,24240961000,24107393000,26039230000
GDP (constant LCU),NY.GDP.MKTP.KN,Finland,FIN,45614493246.9609,49083325149.1694,50546963172.4261,52207481275.4626,54942467600.138,57855988530.0386,59228808741.5981,60513380252.5682,61907178878.6372,67846112707.916,71112046000,72788101000,78418614000,83895235000,86610532000,88173764000,88477419000,88689332000,91278801000,97779610000,103049000000,104405000000,107650000000,111005000000,114599000000,118666000000,121936000000,126295000000,132884000000,139644000000,140580000000,132305000000,127946000000,127099000000,132136000000,137708000000,142758000000,151800000000,160084000000,167095000000,176742000000,181355000000,184451000000,188147000000,195658000000,201097000000,209196000000,220282000000,222009000000,204083000000,210585000000,215950000000,212932000000,211012000000,210242000000,211385000000,217328000000,224266000000,226822000000,229600000000,224537000000,231213000000
GDP (constant LCU),NY.GDP.MKTP.KN,France,FRA,469632424100,493020644100,526760363900,559596919100,596821863000,625836403800,658704311900,691120132000,722160471900,773502292600,820753071000,864390180000,903386054000,960702111000,1002021132000,992402884000,1035639485000,1071517268000,1114148051000,1153700186000,1171914173000,1184442168000,1214117142000,1229182695000,1247789099000,1268037988000,1297675540000,1330920694000,1394048155000,1454603670000,1497135337000,1512827948000,1537023251000,1527360503000,1563380890000,1596316561000,1618872413000,1656694073000,1716147181000,1774862991000,1844502744000,1881092540000,1902452938000,1918113184000,1972391048000,2005196250000,2054309995000,2104121594000,2109485967000,2048873815000,2088815332000,2134616799000,2141301026000,2153641915000,2174234674000,2198432000000,2222515040000,2273442194000,2315843393000,2358523734000,2174922414000,2323177939000
GDP (constant LCU),NY.GDP.MKTP.KN,Germany,DEU,..,..,..,..,..,..,..,..,..,..,1260719421000,1300213975000,1356127614000,1420916433000,1433563566000,1421138313000,1491474120000,1541397012000,1587769831000,1653668048000,1676965397000,1685840578000,1679184192000,1705587855000,1753735710000,1794561542000,1835609252000,1861347277000,1930351807000,2005568963000,2110961734000,2218795180000,2261464310000,2239373200000,2292936590000,2328342890000,2347105210000,2389169110000,2437285370000,2483283310000,2555609010000,2598580770000,2593436260000,2575279180000,2605540980000,2624605910000,2724772470000,2805874100000,2832807100000,2671511700000,2783177750000,2892422840000,2904527560000,2917237520000,2981695150000,3026180000000,3093663810000,3176581150000,3207750800000,3241644020000,3121807290000,3203816770000
GDP (constant LCU),NY.GDP.MKTP.KN,Greece,GRC,37777634000,42765732800,42921746700,48005770800,52522958600,58178636300,61957049200,65469695100,70185947900,78302017400,85008779000,91674468000,100988733000,109161124000,102133068000,108635685000,116079291000,119493185000,128152693000,132358767000,133255009000,131184598000,129698739000,128299779000,130879349000,134163841000,134858353000,131812087000,137464007000,142687640000,142687640000,147110956000,148140733000,145770481000,148685891000,151807878000,156152815000,163155018000,169509751000,174718102000,181566651000,189068281000,196485187000,207870583000,218390897000,219699369000,232117730000,239716677000,238913213000,228638192000,216112894000,194178916000,180418045000,175878732000,176715380000,176368863000,175509641000,177426468000,180386702000,183785804000,167237650000,181343185000
GDP (constant LCU),NY.GDP.MKTP.KN,Greenland,GRL,..,..,..,..,..,..,..,..,..,..,4085685613,4619310937.6,4904658410.9,5238469903.3,5537390301.4,5573175140.3,5905292267.4,6426275769.5,6812926609.3,7144075547,7763895989.2,7815547602.5,7470126905.7,7728385378.2,7328084732.3,7596027941.5,8135142560.4,8583866619.1,9064873088.4,9668552393.1,8535443206.3,8525758500,8089947300,7683190200,8138370800,8441824400,8570953700,8696854700,9371555100,9500684300,10175384600,10304513800,10204438700,10656500000,11392500000,11960700000,12625200000,12922200000,13719000000,13837800000,14078000000,14008100000,14203400000,14019000000,14683800000,14312400000,14982500000,14990400000,15083800000,15426400000,15481400000,..
